date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-09-07,130.04,131.98,129.95,131.05,27990796,27990796,1.32,1.017,130.9137,"Sep 7, 16",0.8921455385503898
2016-09-08,130.92,131.08,129.81,130.27,15676595,15676595,-0.78,-0.595,130.2354,"Sep 8, 16",0.8808836269130812
2016-09-09,129.71,129.949,127.1,127.1,27100679,27100679,-3.17,-2.433,128.2058,"Sep 9, 16",0.8351140629511982
2016-09-12,125.96,128.76,125.75,128.69,21252752,21252752,1.59,1.251,127.8104,"Sep 12, 16",0.8580710366734043
2016-09-13,128.03,128.35,126.66,127.21,18016152,18016152,-1.48,-1.15,127.2148,"Sep 13, 16",0.8367022812590238
2016-09-14,126.89,128.8,126.89,127.77,15720388,15720388,0.56,0.44,127.943,"Sep 14, 16",0.8447877562806813
2016-09-15,127.98,129.1,127.67,128.35,15111838,15111838,0.58,0.454,128.4989,"Sep 15, 16",0.853161998267398
2016-09-16,128.2,129.18,128.2,129.07,24119174,24119174,0.72,0.561,128.7272,"Sep 16, 16",0.863557609009529
2016-09-19,129.91,129.94,128.26,128.65,14958794,14958794,-0.42,-0.325,129.0471,"Sep 19, 16",0.8574935027432861
2016-09-20,128.65,129.17,128.0307,128.64,11083808,11083808,-0.01,-0.008,128.6243,"Sep 20, 16",0.8573491192607562
2016-09-21,129.13,130.005,128.39,129.94,14068336,14068336,1.3,1.011,129.3033,"Sep 21, 16",0.8761189719896042
2016-09-22,130.5,130.73,129.56,130.08,15538307,15538307,0.14,0.108,130.1865,"Sep 22, 16",0.8781403407450188
2016-09-23,127.56,128.6,127.3,127.96,28326266,28326266,-2.12,-1.63,127.9676,"Sep 23, 16",0.8475310424487437
2016-09-26,127.37,128.16,126.8,127.31,15064940,15064940,-0.65,-0.508,127.3612,"Sep 26, 16",0.8381461160843199
2016-09-27,127.61,129.01,127.43,128.69,15637111,15637111,1.38,1.084,128.374,"Sep 27, 16",0.8580710366734043
2016-09-28,129.21,129.47,128.4,129.23,12047636,12047636,0.54,0.42,128.932,"Sep 28, 16",0.8658677447300026
2016-09-29,129.18,129.29,127.55,128.09,14532241,14532241,-1.14,-0.882,128.3147,"Sep 29, 16",0.8494080277216286
2016-09-30,128.03,128.59,127.45,128.27,18402945,18402945,0.18,0.141,128.1582,"Sep 30, 16",0.8520069304071615
