date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-06-02,101.39,102.15,100.77,101.25,7992448,7992448,-0.26,-0.256,101.2631,"Jun 2, 16",1.0236158467608156
2016-06-03,100.99,101,98.53,99.59,9223994,9223994,-1.66,-1.64,99.4734,"Jun 3, 16",0.9904385400386138
2016-06-06,100.29,101.0712,99.72,100.74,6828128,6828128,1.15,1.155,100.5428,"Jun 6, 16",1.0134228187919463
2016-06-07,101.2,101.63,99.77,99.89,6474742,6474742,-0.85,-0.844,100.5149,"Jun 7, 16",0.9964344388438309
2016-06-08,100.02,100.28,97.6,97.86,9423938,9423938,-2.03,-2.032,98.2753,"Jun 8, 16",0.9558621902618609
2016-06-09,97.22,98.433,96.664,97.09,8923803,8923803,-0.77,-0.787,97.5404,"Jun 9, 16",0.9404727166618034
2016-06-10,94.88,95.35,93.28,93.75,12907900,12907900,-3.34,-3.44,94.115,"Jun 10, 16",0.8737183766303849
2016-06-13,95.02,97.2,93.62,93.85,13484345,13484345,0.1,0.107,95.558,"Jun 13, 16",0.8757170095654572
2016-06-14,94.16,95.8,93.27,94.12,9480388,9480388,0.27,0.288,94.0829,"Jun 14, 16",0.8811133184901528
2016-06-15,94.61,95.46,93.5,94.29,7675449,7675449,0.17,0.181,94.4681,"Jun 15, 16",0.884510994479776
2016-06-16,94.18,95.56,93.2474,95.44,7550774,7550774,1.15,1.22,94.4512,"Jun 16, 16",0.9074952732331085
2016-06-17,95.75,95.77,94.2,94.45,8046841,8046841,-0.99,-1.037,94.7014,"Jun 17, 16",0.8877088071758918
2016-06-20,95.22,95.88,93.65,93.8,9026376,9026376,-0.65,-0.688,94.7816,"Jun 20, 16",0.874717693097921
2016-06-21,93.87,93.88,90.77,90.99,15199727,15199727,-2.81,-2.996,91.5949,"Jun 21, 16",0.8185561076223863
2016-06-22,90.78,91.98,89.77,90.01,9454685,9454685,-0.98,-1.077,90.7571,"Jun 22, 16",0.7989695048586768
2016-06-23,90.62,91.68,88.15,91.66,10819033,10819033,1.65,1.833,90.4179,"Jun 23, 16",0.8319469482873715
2016-06-24,87.53,90.49,87.21,88.44,11248582,11248582,-3.22,-3.513,88.9395,"Jun 24, 16",0.7675909677780398
2016-06-27,87.88,88,84.81,85.33,13775706,13775706,-3.11,-3.517,85.9309,"Jun 27, 16",0.7054334834972878
2016-06-28,87.41,88.88,86.41,87.97,11545631,11545631,2.64,3.094,87.7703,"Jun 28, 16",0.7581973929831995
2016-06-29,89.67,91.97,88.7,91.06,11687079,11687079,3.09,3.513,90.6661,"Jun 29, 16",0.819955150676937
2016-06-30,90.91,91.7201,89.9,91.48,9098971,9098971,0.42,0.461,90.9307,"Jun 30, 16",0.8283494090042413
2016-07-01,95,97,94.8,96.67,16167210,16167210,5.19,5.673,96.1677,"Jul 1, 16",0.9320784583344993
2016-07-05,95.2,101.27,93.31,97.91,25879367,25879367,1.24,1.283,97.1839,"Jul 5, 16",0.9568615067293971
2016-07-06,95.03,96,93.55,94.6,16301211,16301211,-3.31,-3.381,94.5692,"Jul 6, 16",0.8907067565785003
2016-07-07,94.7,95.38,93.18,95.1,9913509,9913509,0.5,0.529,94.3924,"Jul 7, 16",0.9006999212538623
2016-07-08,96,97.41,95.3,97.06,8335375,8335375,1.96,2.061,96.5965,"Jul 8, 16",0.9398731267812817
