date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-08-16,1241.99,1243.7,1219.63,1224.06,1608799,1608799,-8.16,-0.662,1231.74,"Aug 16, 18",0.07026318090408315
2018-08-17,1222.04,1226.95,1204,1215.85,1654629,1654629,-8.21,-0.671,1214.61,"Aug 17, 18",0.06308472501530109
2018-08-20,1220.66,1225.91,1208.7,1221.95,1111173,1111173,6.1,0.502,1218.64,"Aug 20, 18",0.06841829151001136
2018-08-21,1223.02,1232.76,1215.03,1217.41,1154093,1154093,-4.54,-0.372,1223.46,"Aug 21, 18",0.06444871906968613
2018-08-22,1214.22,1226.53,1213.22,1221.75,1114832,1114832,4.34,0.356,1220.96,"Aug 22, 18",0.06824342047739787
2018-08-23,1219.88,1235.17,1219.35,1221.16,1233347,1233347,-0.59,-0.048,1225.18,"Aug 23, 18",0.06772755093118828
2018-08-24,1226,1237.4,1221.42,1236.75,1222653,1222653,15.59,1.277,1231.92,"Aug 24, 18",0.08135874792340644
2018-08-27,1244.14,1257.87,1240.68,1256.27,1428992,1428992,19.52,1.578,1252.49,"Aug 27, 18",0.09842616070647892
2018-08-28,1255.9,1256.56,1242.97,1245.86,1366516,1366516,-10.41,-0.829,1249.17,"Aug 28, 18",0.0893241234589489
2018-08-29,1255,1267.17,1252.8,1264.65,1846615,1846615,18.79,1.508,1262.28,"Aug 29, 18",0.10575325697298246
2018-08-30,1263.4,1269.49,1247.21,1254.44,1505219,1505219,-10.21,-0.807,1259.18,"Aug 30, 18",0.09682609075806593
2018-08-31,1252.21,1252.55,1225.75,1231.8,2115424,2115424,-22.64,-1.805,1236.58,"Aug 31, 18",0.07703068986622358
2018-09-04,1222.52,1227.87,1206.56,1211.31,2072869,2072869,-20.49,-1.663,1214.47,"Sep 4, 18",0.05911515257497586
2018-09-05,1209.22,1214.87,1175.34,1199.1,2699394,2699394,-12.21,-1.008,1194.31,"Sep 5, 18",0.04843927603392486
2018-09-06,1198.57,1198.99,1163.61,1183.99,2342722,2342722,-15.11,-1.26,1177.76,"Sep 6, 18",0.03522776951997898
2018-09-07,1172,1188.55,1169.27,1177.59,1633190,1633190,-6.4,-0.541,1178.83,"Sep 7, 18",0.02963189647634858
2018-09-10,1184.2,1186.66,1170.61,1175.06,1383938,1383938,-2.53,-0.215,1176.79,"Sep 10, 18",0.027419777913788492
2018-09-11,1171.1,1190.94,1165.95,1189.99,1462688,1462688,14.93,1.271,1184.6,"Sep 11, 18",0.04047390049838241
2018-09-12,1182,1190.69,1166.16,1171.6,1785833,1785833,-18.39,-1.545,1172.76,"Sep 12, 18",0.024394509049575817
2018-09-13,1179.7,1187.86,1169.22,1182.14,2003418,2003418,10.54,0.9,1178.67,"Sep 13, 18",0.03361021246830467
2018-09-14,1188,1188,1173.52,1177.98,1208767,1208767,-4.16,-0.352,1179.34,"Sep 14, 18",0.02997289498994489
2018-09-17,1177.77,1181.82,1158.45,1159.83,1704790,1704790,-18.15,-1.541,1165.22,"Sep 17, 18",0.014103348780274444
2018-09-18,1162.66,1181.33,1161.42,1167.11,1615701,1615701,7.28,0.628,1170.79,"Sep 18, 18",0.020468654367403912
2018-09-19,1168.96,1176.27,1158.62,1174.27,1298084,1298084,7.16,0.613,1167.81,"Sep 19, 18",0.026729037334965407
2018-09-20,1180.67,1194,1176.25,1191.57,1462455,1462455,17.3,1.473,1188.88,"Sep 20, 18",0.04185538165602858
2018-09-21,1194.92,1196.58,1172.06,1172.12,4561119,4561119,-19.45,-1.632,1179.28,"Sep 21, 18",0.024849173734370764
2018-09-24,1159.41,1185.19,1151.5,1179.56,1557479,1557479,7.44,0.635,1173.27,"Sep 24, 18",0.03135437614759106
2018-09-25,1184.25,1196.86,1174.09,1193.89,1657809,1657809,14.33,1.215,1190.29,"Sep 25, 18",0.04388388563434472
2018-09-26,1193.69,1207.24,1185.4,1194.06,1882524,1882524,0.17,0.014,1196.49,"Sep 26, 18",0.04403252601206601
2018-09-27,1200,1216.86,1198.05,1207.36,1813652,1813652,13.3,1.114,1209.52,"Sep 27, 18",0.05566144968086024
2018-09-28,1204.09,1208.45,1197.83,1207.08,1780759,1780759,-0.28,-0.023,1204.96,"Sep 28, 18",0.055416630235201436
2018-10-01,1213,1224.2,1203.19,1208.53,1659364,1659364,1.45,0.12,1212.24,"Oct 1, 18",0.05668444522164897
2018-10-02,1206.67,1224.52,1199.66,1207.64,2008956,2008956,-0.89,-0.074,1211.97,"Oct 2, 18",0.05590626912651924
2018-10-03,1212,1214.18,1202.15,1211.53,1312686,1312686,3.89,0.322,1208.76,"Oct 3, 18",0.059307510710850685
2018-10-04,1205.03,1205.9,1163.85,1177.07,2328778,2328778,-34.46,-2.844,1178.65,"Oct 4, 18",0.029177231791553633
2018-10-05,1176,1182,1154.32,1167.83,1593012,1593012,-9.24,-0.785,1166.82,"Oct 5, 18",0.021098190084812347
