date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-08-01,1784,1798.44,1776.02,1797.17,4153096,4153096,19.73,1.11,1788.33,"Aug 1, 18",0.5028641194818663
2018-08-02,1788.77,1836.56,1786,1834.33,4354681,4354681,37.16,2.068,1815.52,"Aug 2, 18",0.533938770561033
2018-08-03,1837.74,1841,1821.5,1823.29,3460487,3460487,-11.04,-0.602,1828.54,"Aug 3, 18",0.524706689077879
2018-08-06,1825.81,1847.77,1818.92,1847.75,3391825,3391825,24.46,1.342,1836.19,"Aug 6, 18",0.5451611014943597
2018-08-07,1854.53,1869.72,1846.27,1862.48,3377473,3377473,14.73,0.797,1859.72,"Aug 7, 18",0.5574789058645461
2018-08-08,1861,1891.51,1854.5,1886.52,3963017,3963017,24.04,1.291,1880.43,"Aug 8, 18",0.5775820977898197
2018-08-09,1882,1914.57,1877.48,1898.52,4860374,4860374,12,0.636,1899.81,"Aug 9, 18",0.587616968967161
2018-08-10,1888.51,1899.5,1878.21,1886.3,3639927,3639927,-12.22,-0.644,1889.6,"Aug 10, 18",0.5773981251515684
2018-08-13,1898.5,1925,1893.67,1896.2,5531475,5531475,9.9,0.525,1907.13,"Aug 13, 18",0.585676893872875
2018-08-14,1919.39,1921.01,1900,1919.65,3986123,3986123,23.45,1.237,1913.62,"Aug 14, 18",0.6052867046319295
2018-08-15,1909.55,1916.21,1869.79,1882.62,7700682,7700682,-37.03,-1.929,1889.2,"Aug 15, 18",0.5743207646571837
2018-08-16,1903.94,1905,1883.55,1886.52,3957090,3957090,3.9,0.207,1895.55,"Aug 16, 18",0.5775820977898197
2018-08-17,1885.8,1888,1855.55,1882.22,4104300,4104300,-4.3,-0.228,1874.29,"Aug 17, 18",0.5739862689512725
2018-08-20,1890.57,1891.75,1866.06,1876.71,2862016,2862016,-5.51,-0.293,1877.99,"Aug 20, 18",0.5693785906023433
2018-08-21,1880,1897.75,1874.4,1883.42,3105626,3105626,6.71,0.358,1888.21,"Aug 21, 18",0.5749897560690066
2018-08-22,1876.64,1905.8,1876.64,1904.9,3080464,3080464,21.48,1.14,1897.1,"Aug 22, 18",0.5929521754764475
2018-08-23,1907.17,1919.5,1900.76,1902.9,3562997,3562997,-2,-0.105,1909.97,"Aug 23, 18",0.5912796969468906
2018-08-24,1910.51,1916.01,1902.54,1905.39,2800863,2800863,2.49,0.131,1909.23,"Aug 24, 18",0.593361932716189
2018-08-27,1915,1927.7,1909.28,1927.68,3569037,3569037,22.29,1.17,1919.15,"Aug 27, 18",0.6120017059281003
2018-08-28,1937.73,1941.78,1928.82,1932.82,3100727,3100727,5.14,0.267,1935.73,"Aug 28, 18",0.6162999757490614
2018-08-29,1953.45,1998.69,1948.94,1998.1,6531761,6531761,65.28,3.377,1979.58,"Aug 29, 18",0.6708896749537978
2018-08-30,1997.42,2025.57,1986.9,2002.38,7277257,7277257,4.28,0.214,2008.21,"Aug 30, 18",0.6744687790070497
2018-08-31,2007,2022.38,2004.74,2012.71,4204378,4204378,10.33,0.516,2013.22,"Aug 31, 18",0.6831071306122108
2018-09-04,2026.5,2050.5,2013,2039.51,5721093,5721093,26.8,1.332,2034.75,"Sep 4, 18",0.705518342908273
2018-09-05,2038.11,2040.38,1989.89,1994.82,8220576,8220576,-44.69,-2.191,2007.24,"Sep 5, 18",0.6681468101653245
2018-09-06,2006.51,2007.5,1935.21,1958.31,7488680,7488680,-36.51,-1.83,1964.48,"Sep 6, 18",0.6376157146082637
2018-09-07,1938.71,1975.2,1937.35,1952.07,4892643,4892643,-6.24,-0.319,1958.56,"Sep 7, 18",0.6323975815960463
2018-09-10,1971,1973.04,1931.52,1939.01,4544831,4544831,-13.06,-0.669,1944.41,"Sep 10, 18",0.62147629679804
2018-09-11,1928.27,1988.88,1917,1987.15,5033645,5033645,48.14,2.483,1960.8,"Sep 11, 18",0.6617328550044741
2018-09-12,1994,2000,1962.44,1990,4414012,4414012,2.85,0.143,1983.58,"Sep 12, 18",0.6641161369090925
2018-09-13,2000,2008.76,1982.03,1989.87,3621511,3621511,-0.13,-0.007,1995.33,"Sep 13, 18",0.6640074258046712
2018-09-14,1992.93,1993.65,1959.22,1970.19,3642030,3642030,-19.68,-0.989,1973.89,"Sep 14, 18",0.6475502370738317
2018-09-17,1954.73,1956.82,1887.41,1908.03,7050192,7050192,-62.16,-3.155,1918.95,"Sep 17, 18",0.5955696043752039
2018-09-18,1918.65,1958.2,1915.44,1941.05,4268706,4268706,33.02,1.731,1941.62,"Sep 18, 18",0.623182224898188
2018-09-19,1940.5,1940.83,1904.9,1926.42,4056822,4056822,-14.63,-0.754,1919.46,"Sep 19, 18",0.6109480444544795
2018-09-20,1938.58,1955,1932.25,1944.3,3154934,3154934,17.88,0.928,1944.65,"Sep 20, 18",0.6259000025087178
2018-09-21,1954.22,1957.31,1910.5,1915.01,6855898,6855898,-29.29,-1.506,1929.12,"Sep 21, 18",0.6014065544433574
